CryoSleep,Cabin_Region,Age_Group,ShoppingMall,Spend_per_Age,Max_Spa_by_Destination,LuxurySpend,Deck,Mean_Age_by_Deck,RoomService,Spa,HomePlanet,TotalSpend,Max_Spa_by_Deck,Mean_Spend_by_HomePlanet,Mean_Spend_by_Deck,Side,Topology_Cluster
0.0,0.0,3.0,9.0,24.59375,18572.0,554.0,4.0,30.218442932728646,553.0,1.0,0.0,787.0,15586.0,702.7964490423599,1347.9055177626606,0.0,0.0
0.0,3.0,4.0,790.0,90.81632653061224,18572.0,3660.0,6.0,24.07696376619942,0.0,2368.0,0.0,4450.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,6.0,0.0,14.174603174603174,18572.0,878.0,6.0,24.07696376619942,877.0,0.0,0.0,893.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,2.0,3.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,3.0,0.0,103.05263157894737,22408.0,1247.0,0.0,35.240112994350284,18.0,1229.0,1.0,3916.0,11001.0,3425.2754548356206,3367.04802259887,0.0,0.0
0.0,2.0,0.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,0.0,1.0,0.0,0.0,18572.0,0.0,0.0,35.240112994350284,0.0,0.0,1.0,0.0,11001.0,3425.2754548356206,3367.04802259887,0.0,0.0
0.0,2.0,3.0,454.0,35.24324324324324,18572.0,850.0,5.0,28.379682679594534,850.0,0.0,2.0,1304.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,2.0,3.0,0.0,29.657894736842106,18572.0,1127.0,5.0,28.379682679594534,1086.0,41.0,0.0,1127.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,4.0,1.0,0.0,42.421052631578945,18572.0,794.0,5.0,28.379682679594534,711.0,83.0,0.0,806.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,4.0,1.0,2885.0,154.47368421052633,18572.0,50.0,5.0,28.379682679594534,49.0,1.0,2.0,2935.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
1.0,1.0,2.0,0.0,0.0,22408.0,0.0,4.0,30.218442932728646,0.0,0.0,1.0,0.0,15586.0,3425.2754548356206,1347.9055177626606,1.0,1.0
1.0,-1.0,1.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,1.0,0.0,13036.0,3425.2754548356206,1022.0041868664609,1.0,1.0
0.0,1.0,1.0,10.0,27.75,22408.0,434.0,6.0,24.07696376619942,254.0,180.0,0.0,444.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,-1.0,4.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,1.0,0.0,13036.0,3425.2754548356206,1022.0041868664609,1.0,1.0
1.0,2.0,4.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,1.0,3.0,0.0,60.5,22408.0,879.0,1.0,33.30937773882559,258.0,0.0,1.0,2420.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,0.0,5.0,0.0,40.96551724137931,18572.0,2314.0,0.0,35.240112994350284,0.0,2136.0,1.0,2376.0,11001.0,3425.2754548356206,3367.04802259887,1.0,1.0
0.0,0.0,3.0,6.0,139.08823529411765,18572.0,2232.0,1.0,33.30937773882559,0.0,1173.0,1.0,4729.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,0.0,2.0,0.0,89.72727272727273,22408.0,1918.0,5.0,28.379682679594534,0.0,0.0,0.0,1974.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,3.0,0.0,117.65625,18572.0,2383.0,0.0,35.240112994350284,0.0,1795.0,1.0,3765.0,11001.0,3425.2754548356206,3367.04802259887,1.0,1.0
1.0,5.0,0.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,0.0,1.0,0.0,0.0,22408.0,0.0,4.0,30.218442932728646,0.0,0.0,1.0,0.0,15586.0,3425.2754548356206,1347.9055177626606,1.0,1.0
0.0,3.0,3.0,586.0,40.35897435897436,18572.0,988.0,5.0,28.379682679594534,218.0,770.0,2.0,1574.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,0.0,4.0,537.0,80.0909090909091,18572.0,186.0,2.0,34.472776769509984,0.0,42.0,1.0,3524.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
1.0,1.0,2.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,3.0,1.0,0.0,51.0,13902.0,898.0,5.0,28.379682679594534,0.0,14.0,0.0,918.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
1.0,0.0,1.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,0.0,2.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,0.0,2.0,484.0,28.0,18572.0,188.0,5.0,28.379682679594534,0.0,188.0,0.0,672.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,4.0,2.0,0.0,35.130434782608695,18572.0,594.0,6.0,24.07696376619942,3.0,0.0,0.0,808.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,3.0,1.0,0.0,123.4375,18572.0,348.0,5.0,28.379682679594534,348.0,0.0,0.0,1975.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,-1.0,2.0,0.0,0.0,13902.0,0.0,5.0,28.379682679594534,0.0,0.0,0.0,0.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
1.0,3.0,4.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,0.0,3.0,0.0,0.0,18572.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,2.0,2.0,222.0,37.92,18572.0,9.0,6.0,24.07696376619942,0.0,8.0,0.0,948.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,3.0,3.0,97.0,62.51428571428571,18572.0,1606.0,5.0,28.379682679594534,1547.0,59.0,2.0,2188.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
1.0,1.0,1.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,4.0,6.0,0.0,13.953846153846154,18572.0,907.0,6.0,24.07696376619942,0.0,563.0,0.0,907.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,2.0,0.0,269.76666666666665,22408.0,8093.0,2.0,34.472776769509984,2686.0,2854.0,1.0,8093.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,0.0,3.0,0.0,98.84375,18572.0,3117.0,3.0,33.37777777777778,0.0,209.0,1.0,3163.0,13995.0,3425.2754548356206,2327.0472222222224,1.0,1.0
0.0,0.0,2.0,3.0,252.34615384615384,22408.0,6248.0,2.0,34.472776769509984,1369.0,4502.0,1.0,6561.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,2.0,4.0,669.0,35.53658536585366,18572.0,777.0,5.0,28.379682679594534,4.0,0.0,0.0,1457.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,1.0,2.0,88.0,30.103448275862068,18572.0,759.0,5.0,28.379682679594534,0.0,5.0,0.0,873.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,0.0,3.0,984.0,29.323529411764707,18572.0,13.0,4.0,30.218442932728646,13.0,0.0,0.0,997.0,15586.0,702.7964490423599,1347.9055177626606,1.0,1.0
1.0,0.0,3.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,2.0,2.0,36.0,80.0,18572.0,1377.0,5.0,28.379682679594534,1377.0,0.0,2.0,1680.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,0.0,4.0,0.0,49.21739130434783,22408.0,1538.0,2.0,34.472776769509984,0.0,281.0,1.0,2264.0,22408.0,3425.2754548356206,4009.0916515426497,1.0,1.0
0.0,0.0,2.0,1359.0,84.65384615384616,22408.0,697.0,0.0,35.240112994350284,0.0,492.0,1.0,2201.0,11001.0,3425.2754548356206,3367.04802259887,0.0,0.0
1.0,5.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,0.0,0.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,1.0,2.0,0.0,37.666666666666664,18572.0,292.0,4.0,30.218442932728646,98.0,142.0,0.0,791.0,15586.0,702.7964490423599,1347.9055177626606,0.0,0.0
0.0,5.0,4.0,115.0,19.040816326530614,22408.0,646.0,5.0,28.379682679594534,0.0,1.0,0.0,933.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,1.0,5.0,908.0,46.42307692307692,18572.0,1262.0,5.0,28.379682679594534,437.0,825.0,0.0,2414.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,6.0,1.0,52.984375,18572.0,2900.0,0.0,35.240112994350284,0.0,2882.0,1.0,3391.0,11001.0,3425.2754548356206,3367.04802259887,0.0,0.0
0.0,3.0,4.0,617.0,32.59090909090909,13902.0,817.0,5.0,28.379682679594534,817.0,0.0,2.0,1434.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,3.0,3.0,4.0,45.26315789473684,18572.0,526.0,6.0,24.07696376619942,0.0,455.0,0.0,1720.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,1.0,2.0,0.0,38.523809523809526,18572.0,19.0,6.0,24.07696376619942,4.0,15.0,0.0,809.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,5.0,3.0,0.0,77.725,18572.0,3030.0,5.0,28.379682679594534,3030.0,0.0,0.0,3109.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
1.0,4.0,2.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,2.0,2.0,0.0,0.0,22408.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,3.0,0.0,0.0,18572.0,0.0,4.0,30.218442932728646,0.0,0.0,2.0,0.0,15586.0,1054.5402384500744,1347.9055177626606,1.0,1.0
0.0,1.0,3.0,661.0,22.205882352941178,18572.0,94.0,5.0,28.379682679594534,0.0,0.0,0.0,755.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,0.0,4.0,660.0,246.79545454545453,22408.0,276.0,1.0,33.30937773882559,0.0,10.0,1.0,10859.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,0.0,2.0,0.0,32.12,18572.0,796.0,5.0,28.379682679594534,4.0,713.0,0.0,803.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,3.0,1795.0,289.2352941176471,22408.0,7753.0,1.0,33.30937773882559,0.0,712.0,1.0,9834.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,4.0,3.0,3.0,26.21875,18572.0,836.0,6.0,24.07696376619942,779.0,57.0,0.0,839.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,2.0,0.0,36.0,18572.0,541.0,6.0,24.07696376619942,0.0,541.0,0.0,756.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,1.0,2.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,1.0,2.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,1.0,2.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,1.0,2.0,745.0,46.0,18572.0,543.0,5.0,28.379682679594534,311.0,232.0,2.0,1288.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,0.0,3.0,234.0,123.74193548387096,18572.0,2842.0,1.0,33.30937773882559,0.0,2761.0,1.0,3836.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,3.0,1.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
1.0,1.0,5.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,3.0,339.0,187.8421052631579,18572.0,2183.0,2.0,34.472776769509984,0.0,2008.0,1.0,7138.0,22408.0,3425.2754548356206,4009.0916515426497,1.0,1.0
0.0,5.0,5.0,1907.0,51.21153846153846,22408.0,40.0,5.0,28.379682679594534,40.0,0.0,2.0,2663.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,4.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,4.0,1.0,181.0,100.89473684210526,13902.0,1736.0,5.0,28.379682679594534,103.0,1611.0,0.0,1917.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,2.0,0.0,21.689655172413794,18572.0,615.0,5.0,28.379682679594534,0.0,0.0,0.0,629.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
1.0,5.0,3.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,4.0,2.0,285.0,26.137931034482758,18572.0,473.0,5.0,28.379682679594534,0.0,136.0,0.0,758.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,0.0,2.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,3.0,0.0,119.79411764705883,18572.0,997.0,0.0,35.240112994350284,0.0,3.0,1.0,4073.0,11001.0,3425.2754548356206,3367.04802259887,1.0,1.0
1.0,2.0,5.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,1.0,1.0,717.0,35.9,22408.0,1.0,4.0,30.218442932728646,0.0,1.0,0.0,718.0,15586.0,702.7964490423599,1347.9055177626606,1.0,1.0
0.0,0.0,2.0,1432.0,90.28571428571429,18572.0,464.0,4.0,30.218442932728646,464.0,0.0,2.0,1896.0,15586.0,1054.5402384500744,1347.9055177626606,1.0,1.0
1.0,1.0,3.0,0.0,0.0,18572.0,0.0,4.0,30.218442932728646,0.0,0.0,2.0,0.0,15586.0,1054.5402384500744,1347.9055177626606,0.0,0.0
1.0,2.0,0.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,2.0,3374.0,162.39285714285714,18572.0,568.0,0.0,35.240112994350284,279.0,286.0,1.0,4547.0,11001.0,3425.2754548356206,3367.04802259887,1.0,1.0
0.0,0.0,2.0,46.0,25.444444444444443,13902.0,100.0,5.0,28.379682679594534,0.0,4.0,0.0,687.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
1.0,1.0,4.0,0.0,0.0,18572.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,2.0,0.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,3.0,3.0,0.0,36.361111111111114,18572.0,1309.0,5.0,28.379682679594534,1307.0,2.0,2.0,1309.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,0.0,5.0,598.0,106.88135593220339,18572.0,3733.0,1.0,33.30937773882559,0.0,7.0,1.0,6306.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,2.0,3.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,1.0,1.0
0.0,0.0,2.0,3.0,120.28,18572.0,3004.0,4.0,30.218442932728646,2997.0,0.0,2.0,3007.0,15586.0,1054.5402384500744,1347.9055177626606,0.0,0.0
0.0,0.0,2.0,0.0,31.48,18572.0,783.0,4.0,30.218442932728646,0.0,670.0,0.0,787.0,15586.0,702.7964490423599,1347.9055177626606,1.0,1.0
0.0,1.0,2.0,981.0,45.92,18572.0,167.0,5.0,28.379682679594534,165.0,2.0,2.0,1148.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,1.0,5.0,0.0,0.0,18572.0,0.0,2.0,34.472776769509984,0.0,0.0,1.0,0.0,22408.0,3425.2754548356206,4009.0916515426497,1.0,1.0
0.0,0.0,2.0,0.0,282.6666666666667,18572.0,1582.0,2.0,34.472776769509984,0.0,662.0,1.0,7632.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
1.0,0.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,0.0,2.0,48.0,35.925925925925924,18572.0,149.0,5.0,28.379682679594534,0.0,0.0,0.0,970.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,0.0,7.0,840.0,75.52702702702703,22408.0,4748.0,0.0,35.240112994350284,181.0,2618.0,1.0,5589.0,11001.0,3425.2754548356206,3367.04802259887,1.0,1.0
0.0,3.0,3.0,0.0,18.526315789473685,22408.0,6.0,5.0,28.379682679594534,0.0,0.0,0.0,704.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,3.0,0.0,91.72972972972973,18572.0,415.0,1.0,33.30937773882559,0.0,68.0,1.0,3394.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,1.0,2.0,73.0,38.57692307692308,18572.0,78.0,5.0,28.379682679594534,9.0,12.0,0.0,1003.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,0.0,2.0,0.0,0.0,18572.0,0.0,2.0,34.472776769509984,0.0,0.0,1.0,0.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,0.0,2.0,0.0,139.1153846153846,18572.0,27.0,2.0,34.472776769509984,0.0,27.0,1.0,3617.0,22408.0,3425.2754548356206,4009.0916515426497,0.0,0.0
0.0,2.0,5.0,970.0,16.440677966101696,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,0.0,970.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,6.0,1.0,40.0,53.85,18572.0,1037.0,5.0,28.379682679594534,1037.0,0.0,0.0,1077.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,0.0,1.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
0.0,1.0,4.0,135.0,19.609756097560975,18572.0,669.0,5.0,28.379682679594534,596.0,73.0,0.0,804.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,4.0,17.0,63.1063829787234,22408.0,1213.0,3.0,33.37777777777778,1192.0,21.0,1.0,2966.0,13995.0,3425.2754548356206,2327.0472222222224,1.0,1.0
0.0,5.0,3.0,584.0,52.63157894736842,18572.0,1416.0,5.0,28.379682679594534,1413.0,3.0,2.0,2000.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,0.0,2.0,267.0,41.47826086956522,18572.0,687.0,4.0,30.218442932728646,579.0,0.0,2.0,954.0,15586.0,1054.5402384500744,1347.9055177626606,0.0,0.0
1.0,1.0,3.0,0.0,0.0,18572.0,0.0,4.0,30.218442932728646,0.0,0.0,2.0,0.0,15586.0,1054.5402384500744,1347.9055177626606,0.0,0.0
0.0,0.0,2.0,0.0,45.333333333333336,18572.0,1088.0,5.0,28.379682679594534,1081.0,0.0,0.0,1088.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,4.0,2.0,859.0,40.04347826086956,18572.0,62.0,5.0,28.379682679594534,0.0,62.0,0.0,921.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,0.0,3.0,0.0,126.03125,18572.0,3980.0,1.0,33.30937773882559,0.0,2963.0,1.0,4033.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,2.0,4.0,1677.0,41.95348837209303,18572.0,127.0,6.0,24.07696376619942,0.0,65.0,0.0,1804.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,1.0,3.0,0.0,25.970588235294116,18572.0,123.0,6.0,24.07696376619942,123.0,0.0,0.0,883.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,0.0,4.0,21.0,93.4390243902439,18572.0,3810.0,3.0,33.37777777777778,3809.0,0.0,2.0,3831.0,13995.0,1054.5402384500744,2327.0472222222224,0.0,0.0
0.0,4.0,1.0,73.0,118.42105263157895,18572.0,2159.0,5.0,28.379682679594534,0.0,2134.0,0.0,2250.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
0.0,0.0,2.0,38.0,87.9047619047619,18572.0,539.0,5.0,28.379682679594534,539.0,0.0,2.0,1846.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,3.0,2.0,0.0,27.347826086956523,22408.0,629.0,5.0,28.379682679594534,256.0,0.0,0.0,629.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,4.0,1.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,2.0,1.0,101.0,34.31578947368421,22408.0,551.0,5.0,28.379682679594534,235.0,0.0,0.0,652.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,5.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,4.0,4.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,0.0,4.0,0.0,85.19047619047619,18572.0,3033.0,2.0,34.472776769509984,0.0,2740.0,1.0,3578.0,22408.0,3425.2754548356206,4009.0916515426497,1.0,1.0
1.0,0.0,6.0,0.0,0.0,18572.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,1.0,6.0,0.0,0.0,18572.0,0.0,4.0,30.218442932728646,0.0,0.0,1.0,0.0,15586.0,3425.2754548356206,1347.9055177626606,1.0,1.0
0.0,1.0,3.0,0.0,22.7,18572.0,454.0,6.0,24.07696376619942,0.0,454.0,0.0,908.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,4.0,2.0,356.0,27.88,18572.0,332.0,5.0,28.379682679594534,332.0,0.0,0.0,697.0,13036.0,702.7964490423599,1022.0041868664609,0.0,0.0
1.0,4.0,0.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,-1.0,0.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,0.0,0.0,13036.0,702.7964490423599,1022.0041868664609,1.0,1.0
0.0,0.0,0.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,3.0,19.0,63.26315789473684,13902.0,810.0,3.0,33.37777777777778,295.0,515.0,2.0,2404.0,13995.0,1054.5402384500744,2327.0472222222224,0.0,0.0
1.0,1.0,2.0,0.0,0.0,22408.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,2.0,0.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,5.0,0.0,69.92592592592592,22408.0,1170.0,1.0,33.30937773882559,0.0,1170.0,1.0,3776.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
0.0,0.0,3.0,7.0,117.75757575757575,18572.0,3879.0,1.0,33.30937773882559,0.0,3653.0,1.0,3886.0,19844.0,3425.2754548356206,2969.692375109553,1.0,1.0
1.0,3.0,2.0,0.0,0.0,18572.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
1.0,1.0,4.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,0.0,0.0
0.0,4.0,4.0,56.0,14.717391304347826,13902.0,614.0,6.0,24.07696376619942,1.0,613.0,0.0,677.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,1.0,2.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,1.0,3.0,1559.0,51.885714285714286,18572.0,34.0,6.0,24.07696376619942,34.0,0.0,0.0,1816.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,0.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,1.0,1.0,0.0,0.0,13902.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
1.0,0.0,1.0,0.0,0.0,18572.0,0.0,1.0,33.30937773882559,0.0,0.0,1.0,0.0,19844.0,3425.2754548356206,2969.692375109553,0.0,0.0
1.0,4.0,3.0,0.0,0.0,22408.0,0.0,5.0,28.379682679594534,0.0,0.0,2.0,0.0,13036.0,1054.5402384500744,1022.0041868664609,0.0,0.0
0.0,3.0,1.0,0.0,0.0,18572.0,0.0,6.0,24.07696376619942,0.0,0.0,0.0,0.0,5577.0,702.7964490423599,377.89394340121663,1.0,1.0
0.0,0.0,2.0,18.0,88.79166666666667,18572.0,2054.0,3.0,33.37777777777778,1862.0,192.0,2.0,2131.0,13995.0,1054.5402384500744,2327.0472222222224,0.0,0.0
